Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO,32003013008P4,UNIVERSIDADE FEDERAL DE ITAJUBÁ,UNIFEI,MG,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
CIÊNCIAS DA COMPUTAÇÃO,25001019004P6,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,7,7,-,-,CIÊNCIA DA COMPUTAÇÃO
CIÊNCIAS DA COMPUTAÇÃO,32001010004P6,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,7,7,-,-,CIÊNCIA DA COMPUTAÇÃO
CIÊNCIAS DA COMPUTAÇÃO,22001018031P5,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
CIÊNCIAS DA COMPUTAÇÃO,25001019062P6,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,-,-,4,4,CIÊNCIA DA COMPUTAÇÃO
CIÊNCIAS DA COMPUTAÇÃO,41001010025P2,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
CIÊNCIAS DA COMPUTAÇÃO E MATEMÁTICA COMPUTACIONAL,33002045004P1,"UNIVERSIDADE DE SÃO PAULO, SÃO CARLOS",USP-SC,SP,7,7,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO,42001013004P4,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,7,7,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO,41005015010P7,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,SC,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO,31003010046P4,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,RJ,6,6,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO,22001018173P4,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,A,-,-,-,CIÊNCIA DA COMPUTAÇÃO
Computação,42004012022P1,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,RS,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
Computação,42003016038P9,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO APLICADA,42007011006P5,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,RS,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO APLICADA,33002029052P5,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO APLICADA,15001016092P4,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO APLICADA,30004012075P4,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,ES,-,-,A,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO APLICADA,33024014032P5,UNIVERSIDADE PRESBITERIANA MACKENZIE,UPM,SP,-,-,A,-,CIÊNCIA DA COMPUTAÇÃO
COMPUTAÇÃO APLICADA,33083010005P2,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,IPT,SP,-,-,A,-,CIÊNCIA DA COMPUTAÇÃO
Computação Aplicada,51001012038P1,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
Computação Aplicada,42009014011P1,FUNDAÇÃO UNIVERSIDADE DE PASSO FUNDO,FUPF,RS,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
Computação Aplicada,41002016023P2,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
Computação Aplicada,40006018011P7,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
Computação Aplicada,53001010098P3,UNIVERSIDADE DE BRASÍLIA,UNB,DF,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
ENGENHARIA DA COMPUTAÇÃO,25004018011P1,UNIVERSIDADE DE PERNAMBUCO,UPE,PE,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
Engenharia de  Computação e Sistemas,20002017004P9,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,MA,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
ENGENHARIA DE SISTEMAS E COMPUTAÇÃO,31001017004P3,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,7,7,-,-,CIÊNCIA DA COMPUTAÇÃO
ENGENHARIA DE SOFTWARE,25019015001P0,CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE,CESAR - PE,PE,-,-,4,4,CIÊNCIA DA COMPUTAÇÃO
ENGENHARIA DE SOFTWARE,42046017016P1,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,UNIPAMPA,RS,-,-,A,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,31021018009P9,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,RJ,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,32008015011P7,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC/MG,MG,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,40001016034P5,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,12001015012P2,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,AM,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,24001015047P4,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,4,-,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,30001013007P0,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,53001010054P6,UNIVERSIDADE DE BRASÍLIA,UNB,DF,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,31001017110P8,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA,31005012004P9,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,RJ,7,7,-,-,CIÊNCIA DA COMPUTAÇÃO
Informática,26001012035P1,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,AL,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
Informática,40003019004P1,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUC/PR,PR,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
Informática,40006018025P8,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
INFORMÁTICA APLICADA,22002014002P1,UNIVERSIDADE DE FORTALEZA,UNIFOR,CE,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
Informática Aplicada,25003011032P2,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
Sistemas de Informação,33002010214P0,UNIVERSIDADE DE SÃO PAULO,USP,SP,4,4,-,-,CIÊNCIA DA COMPUTAÇÃO
SISTEMAS E COMPUTAÇÃO,31007015009P3,INSTITUTO MILITAR DE ENGENHARIA,IME,RJ,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
SISTEMAS E COMPUTAÇÃO,28013018005P5,UNIVERSIDADE SALVADOR,UNIFACS,BA,3,-,-,-,CIÊNCIA DA COMPUTAÇÃO
SISTEMAS E COMPUTAÇÃO,23001011022P9,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,5,5,-,-,CIÊNCIA DA COMPUTAÇÃO
Tecnologia da Informação,23001011071P0,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,-,-,3,-,CIÊNCIA DA COMPUTAÇÃO
TECNOLOGIA DA INFORMAÇÃO ,24007013002P9,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,PB,-,-,A,-,CIÊNCIA DA COMPUTAÇÃO
