Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
Geografia,51001012039P8,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,3,-,-,-,GEOGRAFIA
GEOGRAFIA ,28006011170P3,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,BA,3,-,-,-,GEOGRAFIA
GEOGRAFIA ,50002015102P5,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,MT,3,-,-,-,GEOGRAFIA
GEOGRAFIA ,23001011078P4,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,-,-,3,-,GEOGRAFIA
GEOGRAFIA ( CAMPUS CATALÃO ),52001016042P1,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,3,-,-,-,GEOGRAFIA
GEOGRAFIA ( CAMPUS JATAI ),52001016045P0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,4,4,-,-,GEOGRAFIA
Geografia - Tratamento da Informação Espacial,32008015003P4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC/MG,MG,5,5,-,-,GEOGRAFIA
"GEOGRAFIA, AMBIENTE E SOCIEDADE",20001010047P3,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,MA,A,-,-,-,GEOGRAFIA
GEOGRAFIA (GEOGRAFIA  FÍSICA),33002010034P1,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,GEOGRAFIA
GEOGRAFIA (GEOGRAFIA HUMANA),33002010035P8,UNIVERSIDADE DE SÃO PAULO,USP,SP,6,6,-,-,GEOGRAFIA
"GEOGRAFIA, NATUREZA E DINÂMICA DO ESPAÇO",20002017039P7,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,MA,3,-,-,-,GEOGRAFIA
Planejamento Territorial,28002016016P9,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,BA,-,-,3,-,GEOGRAFIA
