Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
CIÊNCIAS DOS ALIMENTOS,32004010005P5,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,6,6,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,42010012001P0,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,RS,4,4,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,41001010046P0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,6,6,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,24009016173P0,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,A,-,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,33003017029P4,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,7,7,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,33002010209P6,UNIVERSIDADE DE SÃO PAULO,USP,SP,4,4,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,40001016019P6,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,32004010042P8,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,A,-,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,32006012172P8,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,MG,3,-,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA DE ALIMENTOS,40004015073P0,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,3,-,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA E CIÊNCIA DE ALIMENTOS,42004012005P0,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,RS,5,5,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA E CIÊNCIA DE ALIMENTOS,33004153070P3,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, SÃO JOSÉ DO RIO PRETO",UNESP-SJRP,SP,5,5,-,-,CIÊNCIA DE ALIMENTOS
ENGENHARIA E CIÊNCIA DE ALIMENTOS,28006011004P6,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,BA,4,4,-,-,CIÊNCIA DE ALIMENTOS
TECNOLOGIA AGROALIMENTAR,24001015054P0,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,3,-,-,-,CIÊNCIA DE ALIMENTOS
TECNOLOGIA DE ALIMENTOS,22008012002P0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,3,-,-,-,CIÊNCIA DE ALIMENTOS
TECNOLOGIA DE ALIMENTOS,52010015103P6,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IFGOIANO,GO,-,-,3,-,CIÊNCIA DE ALIMENTOS
TECNOLOGIA DE ALIMENTOS,33003017028P8,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,5,5,-,-,CIÊNCIA DE ALIMENTOS
Tecnologia de Alimentos,40006018015P2,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,-,-,3,-,CIÊNCIA DE ALIMENTOS
Tecnologia de Alimentos,40006018016P9,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,3,-,-,-,CIÊNCIA DE ALIMENTOS
