Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
LINGÜÍSTICA,31001017067P5,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,6,6,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA,32005016022P0,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,5,5,-,-,LETRAS / LINGUÍSTICA
Linguística,28006011011P2,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,BA,4,4,-,-,LETRAS / LINGUÍSTICA
Línguística,50002015003P7,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,MT,4,4,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA APLICADA,22003010008P6,UNIVERSIDADE ESTADUAL DO CEARÁ,UECE,CE,5,5,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA APLICADA,53001010078P2,UNIVERSIDADE DE BRASÍLIA,UNB,DF,4,-,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA APLICADA,42007011013P1,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,RS,5,5,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA APLICADA,33021015007P1,UNIVERSIDADE DE TAUBATÉ,UNITAU,SP,4,-,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA APLICADA,33003017043P7,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,5,5,-,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA APLICADA E ESTUDOS DA LINGUAGEM,33005010023P2,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUC/SP,SP,5,5,-,-,LETRAS / LINGUÍSTICA
LINGUÍSTICA E ENSINO,24001015066P9,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,-,-,4,-,LETRAS / LINGUÍSTICA
LINGÜÍSTICA E LETRAS,42005019009P1,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,PUC/RS,RS,7,7,-,-,LETRAS / LINGUÍSTICA
LINGUÍSTICA E LÍNGUA PORTUGUESA,33004030009P4,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ARARAQUARA",UNESP-ARAR,SP,6,6,-,-,LETRAS / LINGUÍSTICA
Linguística e Literatura,26001012001P0,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,AL,3,3,-,-,LETRAS / LINGUÍSTICA
LITERATURA,53001010022P7,UNIVERSIDADE DE BRASÍLIA,UNB,DF,5,5,-,-,LETRAS / LINGUÍSTICA
LITERATURA,41001010013P4,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,5,5,-,-,LETRAS / LINGUÍSTICA
LITERATURA BRASILEIRA,33002010110P0,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,LETRAS / LINGUÍSTICA
LITERATURA COMPARADA,40043010005P5,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,UNILA,PR,3,-,-,-,LETRAS / LINGUÍSTICA
"LITERATURA, CULTURA E CONTEMPORANEIDADE",31005012038P0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,RJ,5,5,-,-,LETRAS / LINGUÍSTICA
LITERATURA E CRÍTICA LITERÁRIA,33005010029P0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUC/SP,SP,4,4,-,-,LETRAS / LINGUÍSTICA
LITERATURA E CULTURA,28001010079P8,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,5,5,-,-,LETRAS / LINGUÍSTICA
LITERATURA E CULTURA RUSSA,33002010184P3,UNIVERSIDADE DE SÃO PAULO,USP,SP,3,-,-,-,LETRAS / LINGUÍSTICA
LITERATURA E INTERCULTURALIDADE,24004014004P2,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,PB,4,4,-,-,LETRAS / LINGUÍSTICA
PRÁTICAS TRANSCULLTURAIS,41025016001P1,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,SC,-,-,3,-,LETRAS / LINGUÍSTICA
TEORIA E HISTÓRIA LITERÁRIA,33003017031P9,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,7,7,-,-,LETRAS / LINGUÍSTICA
TEORIA LITERÁRIA,40035018001P0,CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE,UNIANDRADE,PR,4,4,-,-,LETRAS / LINGUÍSTICA
TEORIA LITERARIA E CRITICA DA CULTURA,32018010002P0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,UFSJ,MG,4,-,-,-,LETRAS / LINGUÍSTICA
