Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
ENGENHARIA DE CONTROLE E AUTOMAÇÃO,30004012070P2,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,ES,-,-,3,-,ENGENHARIAS IV
Engenharia de Sistemas,25004018018P6,UNIVERSIDADE DE PERNAMBUCO,UPE,PE,3,-,-,-,ENGENHARIAS IV
Engenharia de Sistemas e Automação,32004010020P4,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,3,-,-,-,ENGENHARIAS IV
ENGENHARIA DE SISTEMAS ELETRÔNICOS,41001010162P0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,3,-,-,-,ENGENHARIAS IV
ENGENHARIA DE SISTEMAS ELETRÔNICOS E DE AUTOMAÇÃO,53001010081P3,UNIVERSIDADE DE BRASÍLIA,UNB,DF,4,4,-,-,ENGENHARIAS IV
ENGENHARIA DE TELECOMUNICAÇÕES,22008012003P6,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,3,-,-,-,ENGENHARIAS IV
ENGENHARIA DE TELEINFORMÁTICA,22001018048P5,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELETRICA,40002012024P6,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,4,-,-,-,ENGENHARIAS IV
ENGENHARIA ELETRICA,40002012171P9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,-,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,12001015021P1,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,AM,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,15001016004P8,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,22001018032P1,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,23001011008P6,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,24009016003P8,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,7,7,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,25001019019P3,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,28001010037P3,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,30001013004P0,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,31001017029P6,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,31005012011P5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,RJ,7,7,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,31007015004P1,INSTITUTO MILITAR DE ENGENHARIA,IME,RJ,4,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,32001010015P8,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,32003013001P0,UNIVERSIDADE FEDERAL DE ITAJUBÁ,UNIFEI,MG,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,32005016005P8,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,32006012001P9,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,MG,5,5,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,32008015002P8,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC/MG,MG,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,32057016001P4,INSTITUTO NACIONAL DE TELECOMUNICAÇÕES,INATEL,MG,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33002010045P3,UNIVERSIDADE DE SÃO PAULO,USP,SP,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33002045010P1,"UNIVERSIDADE DE SÃO PAULO, SÃO CARLOS",USP-SC,SP,7,7,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33003017021P3,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33004056087P2,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, BAURU",UNESP-BAURU,SP,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33004099080P0,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ILHA SOLTEIRA",UNESP-IS,SP,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33027013002P8,CENTRO UNIVERSITÁRIO FEI,FEI,SP,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,40001016043P4,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,41001010005P1,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,41002016012P0,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,-,-,3,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,42001013066P0,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,42002010003P8,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,RS,6,6,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,42005019015P1,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,PUC/RS,RS,4,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,53001010059P8,UNIVERSIDADE DE BRASÍLIA,UNB,DF,-,-,3,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,53001010080P7,UNIVERSIDADE DE BRASÍLIA,UNB,DF,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,21001014078P9,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,FUFPI,PI,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,51001012175P9,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,41006011013P2,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,SC,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33004170002P2,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, SOROCABA",UNESP-SOR,SP,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,33001014072P4,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,SP,A,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA,42046017018P4,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,UNIPAMPA,RS,A,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,20001010005P9,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,MA,4,4,-,-,ENGENHARIAS IV
Engenharia Elétrica,23003014017P8,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,RN,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,40006018022P9,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,33144010014P1,UNIVERSIDADE FEDERAL DO ABC,UFABC,SP,4,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,41002016018P9,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,3,3,-,-,ENGENHARIAS IV
Engenharia Elétrica,31022014004P3,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET,RJ,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,42007011031P0,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,RS,-,-,3,-,ENGENHARIAS IV
Engenharia Elétrica,24001015062P3,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,24007013001P2,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,PB,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica,24009016027P4,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,-,-,3,-,ENGENHARIAS IV
Engenharia Elétrica,27001016027P1,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica - Cornélio Procópio,40006018012P3,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,4,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA - Pato Branco,40006018009P2,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica e Computação,40015017016P4,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,UNIOESTE,PR,3,-,-,-,ENGENHARIAS IV
Engenharia Elétrica e Computação,33024014017P6,UNIVERSIDADE PRESBITERIANA MACKENZIE,UPM,SP,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO,52001016018P3,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,4,4,-,-,ENGENHARIAS IV
Engenharia Elétrica e de Computação,22001018081P2,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL,40006018001P1,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,5,5,-,-,ENGENHARIAS IV
Engenharia Elétrica e Telecomunicações,31003010054P7,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,RJ,4,4,-,-,ENGENHARIAS IV
ENGENHARIA ELÉTRICA (UFSJ - CEFET-MG),32018010007P1,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,UFSJ,MG,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELETRÔNICA,31004016043P8,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,RJ,3,-,-,-,ENGENHARIAS IV
ENGENHARIA ELETRÔNICA E COMPUTAÇÃO,33011010005P0,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,ITA,SP,4,4,-,-,ENGENHARIAS IV
Engenharia Eletrônica e Computação,42006015009P8,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,RS,3,-,-,-,ENGENHARIAS IV
GESTÃO DE REDES DE TELECOMUNICAÇÕES,33006016011P7,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUCCAMP,SP,-,-,3,-,ENGENHARIAS IV
"INSTRUMENTAÇÃO, CONTROLE E AUTOMAÇÃO DE PROCESSOS DE MINERAÇÃO",32007019051P2,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,MG,-,-,3,-,ENGENHARIAS IV
Instrumentação e Óptica Aplicada,31022014007P2,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET,RJ,-,4,-,-,ENGENHARIAS IV
MICROELETRÔNICA,42001013078P8,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,5,5,-,-,ENGENHARIAS IV
Neuroengenharia,33280010001P2,INSTITUTO DE ENSINO E PESQUISA ALBERTO SANTOS DUMONT,IEPASD,RN,3,-,-,-,ENGENHARIAS IV
SISTEMAS DE ENERGIA,40006018038P2,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,-,-,3,-,ENGENHARIAS IV
SISTEMAS DE ENERGIA ELÉTRICA,41011015075P8,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,SC,-,-,3,-,ENGENHARIAS IV
